T	P
0.01000698453686479	2.828082839405808e-22
0.010006986735138997	2.6672124362450106e-22
0.010006988933413204	2.6307100588107837e-22
0.010006991131687409	2.7138241700499973e-22
0.010006993329961616	2.5410654116954316e-22
0.010006995528235823	2.604333198920154e-22
0.010006997726510028	2.6492601627429644e-22
0.010006999924784234	2.6673519423119433e-22
0.010007002123058441	2.5002036734493293e-22
0.010007004321332646	2.641728669196461e-22
0.010007006519606853	2.6157616626961137e-22
0.01000700871788106	2.4486077004406542e-22
0.010007010916155265	2.646518392757322e-22
0.010007013114429471	2.41741035322289e-22
0.010007015312703678	2.321185275957277e-22
0.010007017510977883	2.5000766834030894e-22
0.01000701970925209	2.535330064081969e-22
0.010007021907526297	2.3157322184177756e-22
0.010007024105800502	2.305028353266001e-22
0.010007026304074709	2.3214907449671e-22
0.010007028502348915	2.32390514743019e-22
0.010007030700623122	2.4128494901868264e-22
0.010007032898897327	2.279854545452425e-22
0.010007035097171534	2.1982881583857017e-22
0.01000703729544574	2.2282127197880257e-22
0.010007039493719946	2.251060111278482e-22
0.010007041691994152	2.2946677072500598e-22
0.01000704389026836	2.4629294767304504e-22
0.010007046088542564	2.2087123077221826e-22
0.010007048286816771	2.240247317578642e-22
0.010007050485090978	2.344466471691031e-22
0.010007052683365183	2.2842591947659856e-22
0.01000705488163939	2.193439418643928e-22
0.010007057079913596	2.132371164447245e-22
0.010007059278187801	2.234150581794697e-22
0.010007061476462008	2.1575309076036955e-22
0.010007063674736215	2.0693667214370377e-22
0.01000706587301042	1.977986054765984e-22
0.010007068071284627	1.9281845386173909e-22
0.010007070269558833	2.0569511397158115e-22
0.010007072467833038	1.9727663959773505e-22
0.010007074666107245	2.1736833902675102e-22
0.010007076864381452	1.9789681049988876e-22
0.010007079062655659	2.0205583647155875e-22
0.010007081260929864	2.157971727851167e-22
0.01000708345920407	2.0046251114951912e-22
0.010007085657478277	2.0558996676424906e-22
0.010007087855752482	2.0345511969993605e-22
0.010007090054026689	2.1248542739128395e-22
0.010007092252300896	1.8266920946244528e-22
0.010007094450575101	1.8651246417395126e-22
0.010007096648849308	1.868595701152626e-22
0.010007098847123514	1.9936125640257867e-22
0.01000710104539772	2.0347685317592843e-22
0.010007103243671926	1.8181675260103214e-22
0.010007105441946133	1.7039155681528404e-22
0.010007107640220338	1.8443377581290278e-22
0.010007109838494545	1.8370432687293762e-22
0.010007112036768752	1.9582642339277338e-22
0.010007114235042957	1.7096151075018236e-22
0.010007116433317163	1.9301821257599216e-22
0.01000711863159137	1.9458701393485275e-22
0.010007120829865577	1.6999996932893472e-22
0.010007123028139782	1.7766926653074477e-22
0.010007125226413989	1.6843684248114387e-22
0.010007127424688195	1.6691059151869816e-22
0.0100071296229624	1.81236488097223e-22
0.010007131821236607	1.6685572823858423e-22
0.010007134019510814	1.69623672009315e-22
0.010007136217785019	1.555694395981313e-22
0.010007138416059226	1.6026956412022557e-22
0.010007140614333433	1.6908859393465111e-22
0.010007142812607638	1.6039197110242072e-22
0.010007145010881844	1.6069756610916013e-22
0.010007147209156051	1.5639638802104468e-22
0.010007149407430256	1.5202751283417429e-22
0.010007151605704463	1.5543416693145734e-22
0.01000715380397867	1.6076273478963206e-22
0.010007156002252875	1.7474398006479991e-22
0.010007158200527081	1.4754683354959707e-22
0.010007160398801288	1.5548776560741196e-22
0.010007162597075495	1.450485241769982e-22
0.0100071647953497	1.4193549551727268e-22
0.010007166993623907	1.73236246150826e-22
0.010007169191898114	1.5049227903745952e-22
0.010007171390172319	1.4468348789798699e-22
0.010007173588446525	1.54034893310987e-22
0.010007175786720732	1.6650645719386653e-22
0.010007177984994937	1.599148794351177e-22
0.010007180183269144	1.3338352371222892e-22
0.01000718238154335	1.440869032122462e-22
0.010007184579817556	1.5391395121662943e-22
0.010007186778091762	1.4352401635460368e-22
0.01000718897636597	1.4014825434743407e-22
0.010007191174640174	1.514620560940563e-22
0.010007193372914381	1.497784667465186e-22
0.010007195571188588	1.4057636660551787e-22
0.010007197769462793	1.4121840019355786e-22
0.010007199967737	1.5361709382216146e-22
0.010007202166011206	1.3233677965671616e-22
0.010007204364285411	1.4037298321885697e-22
0.010007206562559618	1.4096762348409496e-22
0.010007208760833825	1.3262472774996526e-22
0.010007210959108032	1.221083002368691e-22
0.010007213157382237	1.2821247940881722e-22
0.010007215355656443	1.3610730981311308e-22
0.01000721755393065	1.3801988317316154e-22
0.010007219752204855	1.3740377173301556e-22
0.010007221950479062	1.2301380231598825e-22
0.010007224148753269	1.2998510481652472e-22
0.010007226347027474	1.2708387798626768e-22
0.01000722854530168	1.1885633198709897e-22
0.010007230743575887	1.192339851999174e-22
0.010007232941850092	1.2735474509974448e-22
0.010007235140124299	1.1527941081080793e-22
0.010007237338398506	1.2877916944294846e-22
0.01000723953667271	1.2654342357457676e-22
0.010007241734946918	1.1309052758389082e-22
0.010007243933221124	1.2683295583806436e-22
0.01000724613149533	1.0853787723634903e-22
0.010007248329769536	1.138577319756938e-22
0.010007250528043743	1.0861265849723006e-22
0.01000725272631795	1.1200192075045112e-22
0.010007254924592155	1.1202484792519175e-22
0.010007257122866361	1.1314477836245819e-22
0.010007259321140568	1.169688364043069e-22
0.010007261519414773	1.1824275940670888e-22
0.01000726371768898	1.0491338331745468e-22
0.010007265915963187	1.0519283506749027e-22
0.010007268114237392	1.0649576785610684e-22
0.010007270312511599	1.0272454767817423e-22
