T;P
0.010007461424545944;9.65395844528198e-25
0.010007479634275075;1.1325388453193468e-24
0.010007497844004206;8.037217962459728e-25
0.010007516053733338;8.668080620097957e-25
0.010007534263462469;8.135795042378121e-25
0.0100075524731916;8.44372342671131e-25
0.010007570682920732;6.445351518718277e-25
0.010007588892649863;6.591036090467689e-25
0.010007607102378994;6.864209674522028e-25
0.010007625312108127;4.515208903571676e-25
0.010007643521837258;4.464326736395574e-25
0.010007661731566388;4.105740374787599e-25
0.010007679941295521;5.169861113829745e-25
0.010007698151024652;4.532840385144089e-25
0.010007716360753783;4.216409751493313e-25
0.010007734570482915;5.171904060346397e-25
0.010007752780212046;3.8274422070282907e-25
0.010007770989941177;3.969270881938287e-25
0.01000778919967031;3.435949557524205e-25
0.01000780740939944;3.4119048563188787e-25
0.010007825619128571;3.003069322915932e-25
0.010007843828857704;2.5864638942630046e-25
0.010007862038586834;2.4871444811894566e-25
0.010007880248315965;2.6808619171439353e-25
0.010007898458045098;2.376515289153294e-25
0.010007916667774229;2.4575340351430635e-25
0.01000793487750336;1.7545793083665e-25
0.010007953087232492;2.5761497424954976e-25
0.010007971296961623;2.290177197785012e-25
0.010007989506690754;1.7363112208301094e-25
0.010008007716419886;1.6773196100164224e-25
0.010008025926149017;1.9427616390383358e-25
0.010008044135878148;1.4980913155036882e-25
0.01000806234560728;1.253776060561188e-25
0.010008080555336411;1.3655803154138674e-25
0.010008098765065542;1.164248513879145e-25
0.010008116974794675;1.152919773176747e-25
0.010008135184523806;7.817341226562491e-26
0.010008153394252936;1.053763735212715e-25
0.010008171603982069;1.0503583171305438e-25
0.0100081898137112;9.471574860890308e-26
0.01000820802344033;7.277730783634511e-26
0.010008226233169463;9.790406945714051e-26
0.010008244442898594;7.16882975285539e-26
0.010008262652627725;6.72857465331962e-26
0.010008280862356857;6.266719089922132e-26
0.010008299072085988;5.940044207402483e-26
0.010008317281815119;6.53459330290374e-26
0.010008335491544252;4.7497385904003545e-26
0.010008353701273382;5.508471386130128e-26
0.010008371911002513;3.687047508620913e-26
0.010008390120731646;3.6266786748637713e-26
0.010008408330460777;4.383723313252978e-26
0.010008426540189908;4.9864616072117796e-26
0.01000844474991904;3.4329664950966806e-26
0.010008462959648171;3.6199964597969346e-26
0.010008481169377302;3.9735758225258787e-26
0.010008499379106434;3.776770598137435e-26
0.010008517588835565;3.219527543814593e-26
0.010008535798564696;3.5590409846527765e-26
0.010008554008293829;2.6962967597063085e-26
0.01000857221802296;3.460163352862444e-26
0.01000859042775209;2.76844301935628e-26
0.010008608637481223;2.709965877158337e-26
0.010008626847210354;2.4913466429884635e-26
0.010008645056939484;1.9168059010031703e-26
0.010008663266668617;1.7598999316040525e-26
0.010008681476397748;1.6286254820604398e-26
0.010008699686126879;1.6191348202311668e-26
0.010008717895856011;1.7447262013076638e-26
0.010008736105585142;1.7339556091465526e-26
0.010008754315314275;1.592302934060474e-26
0.010008772525043405;1.4557460847613198e-26
0.010008790734772536;1.1190612239681583e-26
0.010008808944501669;9.283131582689663e-27
0.0100088271542308;9.546865845037868e-27
0.01000884536395993;1.1414845473910887e-26
0.010008863573689063;1.0754650127193534e-26
0.010008881783418194;1.020695897427011e-26
0.010008899993147325;9.335988704247538e-27
0.010008918202876457;8.554355303352602e-27
0.010008936412605588;6.43827638970709e-27
0.010008954622334719;7.331881939977879e-27
0.010008972832063852;6.2509125750029384e-27
0.010008991041792982;6.811967694813178e-27
0.010009009251522113;5.841951892591215e-27
0.010009027461251246;7.195362690142548e-27
0.010009045670980377;6.2787406975775585e-27
0.010009063880709507;5.057067840141333e-27
0.01000908209043864;5.292071864373032e-27
0.01000910030016777;5.951070977828018e-27
0.010009118509896902;4.373930681316579e-27
0.010009136719626034;4.5901942068533475e-27
0.010009154929355165;4.204160111138679e-27
0.010009173139084296;3.177426943570362e-27
0.010009191348813428;3.1797734136893857e-27
0.01000920955854256;3.680294811275546e-27
0.01000922776827169;2.9639504264579166e-27
0.010009245978000823;3.0373071263314428e-27
0.010009264187729953;2.164892735224952e-27
0.010009282397459084;2.7939321095106262e-27
0.010009300607188217;2.965659245964333e-27
0.010009318816917348;2.369838658423531e-27
0.010009337026646479;2.3210431659422495e-27
0.010009355236375611;1.9487025319516083e-27
0.010009373446104742;1.8353640994765654e-27
0.010009391655833873;1.8324408610037194e-27
0.010009409865563005;1.526300338877575e-27
0.010009428075292136;1.9219034527546855e-27
0.010009446285021267;1.814427503334772e-27
0.0100094644947504;1.5577911349532468e-27
0.01000948270447953;1.7725573563925157e-27
0.010009500914208661;1.1595739081947973e-27
0.010009519123937794;1.4573106542780636e-27
0.010009537333666925;1.15672601634786e-27
0.010009555543396055;1.1974390870769659e-27
0.010009573753125188;8.11014126802907e-28
0.010009591962854319;9.486986816289111e-28
0.01000961017258345;6.611904152956943e-28
0.010009628382312582;9.176080295299188e-28
0.010009646592041713;8.034914173411472e-28
