T;P
0.010007443214816811;1.1897278620659244e-24
0.010007461424545944;9.352979558156237e-25
0.010007479634275075;7.360702288180191e-25
0.010007497844004206;7.581226817010356e-25
0.010007516053733338;9.109320429858462e-25
0.010007534263462469;7.755209770763983e-25
0.0100075524731916;6.861086014832512e-25
0.010007570682920732;6.608537878051098e-25
0.010007588892649863;5.84701268717914e-25
0.010007607102378994;7.024714627457384e-25
0.010007625312108127;5.967195944464998e-25
0.010007643521837258;5.875082317612109e-25
0.010007661731566388;5.666705683049561e-25
0.010007679941295521;4.573441687065838e-25
0.010007698151024652;3.6024443743309727e-25
0.010007716360753783;3.7078112357268614e-25
0.010007734570482915;3.7858024857093796e-25
0.010007752780212046;4.0610362448693985e-25
0.010007770989941177;3.959228771173932e-25
0.01000778919967031;3.4236197538296865e-25
0.01000780740939944;3.719544155175577e-25
0.010007825619128571;3.0098649835818374e-25
0.010007843828857704;2.5511716787921406e-25
0.010007862038586834;2.4123129228329726e-25
0.010007880248315965;2.6582846440594087e-25
0.010007898458045098;2.476290762542746e-25
0.010007916667774229;2.5019929464193763e-25
0.01000793487750336;1.5672715790662622e-25
0.010007953087232492;1.9171043400703266e-25
0.010007971296961623;1.7854706946683218e-25
0.010007989506690754;1.549020432346617e-25
0.010008007716419886;2.0628013843214226e-25
0.010008025926149017;1.6872453263111147e-25
0.010008044135878148;1.310679435747738e-25
0.01000806234560728;1.622647449624735e-25
0.010008080555336411;1.2809906588947737e-25
0.010008098765065542;1.1604857755561738e-25
0.010008116974794675;1.1461712341112316e-25
0.010008135184523806;1.092191537415841e-25
0.010008153394252936;9.852415408374029e-26
0.010008171603982069;1.077615553702947e-25
0.0100081898137112;8.768390222029312e-26
0.01000820802344033;7.659360605037406e-26
0.010008226233169463;7.970680362191195e-26
0.010008244442898594;6.60406829896212e-26
0.010008262652627725;6.012501188485612e-26
0.010008280862356857;6.315922618511157e-26
0.010008299072085988;7.495259702198587e-26
0.010008317281815119;5.609036468718349e-26
0.010008335491544252;6.046138821836665e-26
0.010008353701273382;5.876451894021465e-26
0.010008371911002513;5.76986089179216e-26
0.010008390120731646;5.113377793970717e-26
0.010008408330460777;4.2692318561473823e-26
0.010008426540189908;4.566391523053022e-26
0.01000844474991904;5.0212172955249037e-26
0.010008462959648171;3.1413521185720995e-26
0.010008481169377302;3.668275797714903e-26
0.010008499379106434;3.280587542219914e-26
0.010008517588835565;3.1965722259901416e-26
0.010008535798564696;2.780348903250222e-26
0.010008554008293829;3.2758652219777057e-26
0.01000857221802296;2.02490945718052e-26
0.01000859042775209;1.9314533327261056e-26
0.010008608637481223;2.2848695414668823e-26
0.010008626847210354;1.8445982090486596e-26
0.010008645056939484;2.4853897630423527e-26
0.010008663266668617;1.8889048834632583e-26
0.010008681476397748;1.9753182059712183e-26
0.010008699686126879;1.472749652427589e-26
0.010008717895856011;1.5115663943120367e-26
0.010008736105585142;1.6999465216879805e-26
0.010008754315314275;1.353121525156027e-26
0.010008772525043405;1.2203512589030261e-26
0.010008790734772536;1.0977311541686573e-26
0.010008808944501669;1.466701408543206e-26
0.0100088271542308;1.2298036654797206e-26
0.01000884536395993;1.363933059109567e-26
0.010008863573689063;9.88631740677949e-27
0.010008881783418194;1.0045331257034437e-26
0.010008899993147325;7.600953294766859e-27
0.010008918202876457;1.000404798197878e-26
0.010008936412605588;8.286586522469946e-27
0.010008954622334719;7.34249778554681e-27
0.010008972832063852;6.819405527393427e-27
0.010008991041792982;6.968704113798001e-27
0.010009009251522113;5.982949538249352e-27
0.010009027461251246;5.351465169789907e-27
0.010009045670980377;6.096080616577791e-27
0.010009063880709507;4.768074229069593e-27
0.01000908209043864;4.672022979793733e-27
0.01000910030016777;4.991330431121785e-27
0.010009118509896902;3.786722601224804e-27
0.010009136719626034;4.3170086050946014e-27
0.010009154929355165;5.318105849778484e-27
0.010009173139084296;3.7691043316007464e-27
0.010009191348813428;4.062429019541353e-27
0.01000920955854256;2.8251653139612167e-27
0.01000922776827169;3.255178205959293e-27
0.010009245978000823;3.2544911416964966e-27
0.010009264187729953;2.382369902794085e-27
0.010009282397459084;2.879876507203348e-27
0.010009300607188217;2.503040551205604e-27
0.010009318816917348;2.4905134655892223e-27
0.010009337026646479;2.292032441867999e-27
0.010009355236375611;1.821194145266371e-27
0.010009373446104742;2.0643266414711337e-27
0.010009391655833873;1.936013484245942e-27
0.010009409865563005;1.3651023954939164e-27
0.010009428075292136;1.7870992449410353e-27
0.010009446285021267;2.0418521770332458e-27
0.0100094644947504;1.443544080544324e-27
0.01000948270447953;1.3600055769428331e-27
0.010009500914208661;1.0893860163129262e-27
0.010009519123937794;1.144210043357136e-27
0.010009537333666925;8.891670332578564e-28
0.010009555543396055;1.0619435263678126e-27
0.010009573753125188;9.848292563359037e-28
0.010009591962854319;8.946374700082951e-28
0.01000961017258345;7.317490089729411e-28
0.010009628382312582;1.0868227809310195e-27
0.010009646592041713;8.335355210671834e-28
